sample	reference	dispath	refpath
04OV054	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/04OV054_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
04OV055	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/04OV055_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
04OV057	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/04OV057_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
04OV058	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/04OV058_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
04OV063	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/04OV063_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
11OV002	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/11OV002_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
11OV009	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/11OV009_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
13OV003	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/13OV003_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
13OV004	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/13OV004_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
14OV011	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/14OV011_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
15OV001	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/15OV001_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV001	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV001_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV002	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV002_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV010	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV010_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV011	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV011_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV013	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV013_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV014	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV014_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV015	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV015_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV017	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV017_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV018	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV018_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV019	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV019_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV025	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV025_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV027	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV027_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV028	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV028_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV029	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV029_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV030	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV030_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV033	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV033_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV034	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV034_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV036	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV036_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV039	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV039_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
17OV040	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/17OV040_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
18OV001	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/18OV001_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
20OV005	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/20OV005_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
22OV001	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/22OV001_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
26OV002	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/26OV002_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
26OV008	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/26OV008_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
26OV009	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/26OV009_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
26OV010	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/26OV010_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
26OV011	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/26OV011_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
26OV013	GRCh37	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/OV/26OV013_dis.gz	/diskmnt/Datasets/Reference/GRCh37-lite/GRCh37-lite-chr_with_chrM.fa
C3L-00006	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00006_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00008	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00008_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00032	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00032_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00084	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00084_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00086	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00086_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00090	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00090_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00098	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00098_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00136	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00136_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00137	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00137_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00139	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00139_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00143	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00143_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00145	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00145_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00156	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00156_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00157	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00157_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00161	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00161_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00356	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00356_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00358	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00358_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00361	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00361_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00362	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00362_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00413	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00413_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00449	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00449_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00563	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00563_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00586	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00586_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00601	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00601_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00605	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00605_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00767	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00767_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00769	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00769_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00770	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00770_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00771	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00771_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00780	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00780_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00781	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00781_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00905	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00905_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00918	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00918_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00921	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00921_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00930	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00930_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00932	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00932_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00935	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00935_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00938	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00938_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00942	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00942_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00943	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00943_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00946	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00946_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00947	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00947_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00949	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00949_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00961	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00961_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-00963	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-00963_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01064	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01064_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01246	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01246_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01247	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01247_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01248	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01248_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01249	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01249_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01252	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01252_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01253	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01253_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01256	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01256_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01257	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01257_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01274	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01274_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01275	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01275_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01277	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01277_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01282	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01282_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01284	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01284_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01304	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01304_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01307	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01307_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01311	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01311_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01312	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01312_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01355	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01355_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01599	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01599_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01604	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01604_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01631	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01631_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01633	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01633_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01639	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01639_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01664	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01664_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01729	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01729_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01732	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01732_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01739	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01739_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01744	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01744_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01749	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01749_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01833	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01833_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01840	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01840_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01864	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01864_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01913	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01913_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01925	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01925_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-01967	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-01967_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02119	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02119_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02121	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02121_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
